,drift,ms
18648,188,22
18649,126,20
18650,248,16
18651,127,37
18652,315,8
18653,236,12
18654,172,30
18655,298,20
18656,91,20
18657,734,16
18658,68,20
18659,163,28
18660,259,30
18661,384,82
18662,30,8
18663,36,10
18664,220,20
18665,80,21
18666,203,29
18667,173,47
18668,54,43
18669,307,7
18670,525,9
18671,328,15
18672,512,11
18673,748,16
18674,266,13
18675,373,29
18676,90,19
18677,257,18
18678,400,40
18679,99,25
18680,755,82
18681,17,67
18682,129,19
18683,226,20
18684,148,18
18685,1028,9
18686,967,1
18687,302,33
18688,246,17
18689,286,98
18690,67,11
18691,264,16
18692,237,33
18693,245,11
18694,460,7
18695,595,26
18696,237,31
18697,183,11
18698,703,7
18699,137,124
18700,525,21
18701,62,22
18702,68,32
18703,1264,12
18704,162,18
18705,277,20
18706,169,32
18707,213,21
18708,93,154
18709,74,8
18710,110,14
18711,791,97
18712,272,46
18713,20,8
18714,84,21
18715,141,31
18716,165,15
18717,936,18
18718,121,16
18719,224,12
18720,413,32
18721,159,12
18722,234,30
18723,208,30
18724,373,19
18725,170,16
18726,618,32
18727,135,18
18728,211,12
18729,300,28
18730,280,26
18731,408,29
18732,125,19
18733,412,17
18734,101,33
18735,212,28
18736,489,28
18737,121,105
18738,25,119
18739,37,33
18740,191,20
18741,602,33
18742,149,17
18743,321,30
18744,428,14
18745,432,10
18746,130,32
18747,244,12
18748,521,33
18749,99,33
18750,227,131
18751,17,9
18752,701,11
18753,356,15
18754,694,29
18755,206,8
18756,734,20
18757,823,30
18758,165,20
18759,82,9
18760,170,30
18761,469,33
18762,56,15
18763,517,25
18764,414,15
18765,393,33
18766,14,61
18767,165,19
18768,419,12
18769,478,28
18770,255,28
18771,497,17
18772,347,14
18773,1013,17
18774,220,6
18775,22,48
18776,45,33
18777,119,18
18778,498,18
18779,251,11
18780,183,45
18781,279,17
18782,559,40
18783,333,14
18784,283,38
18785,122,11
18786,323,19
18787,668,21
18788,68,19
18789,1569,16
18790,184,11
18791,313,39
18792,114,19
18793,84,32
18794,157,14
18795,279,11
18796,518,19
18797,37,25
18798,121,13
18799,606,27
18800,248,12
18801,298,14
18802,376,13
18803,270,8
18804,435,16
18805,88,16
18806,192,82
18807,62,33
18808,45,22
18809,125,19
18810,239,36
18811,273,22
18812,242,17
18813,502,17
18814,317,19
18815,114,31
18816,380,14
18817,447,15
18818,178,18
18819,97,14
18820,435,31
18821,46,32
18822,32,20
18823,70,22
18824,170,17
18825,400,20
18826,57,19
18827,226,19
18828,237,44
18829,385,14
18830,325,47
18831,315,50
18832,241,8
18833,275,6
18834,76,31
18835,715,27
18836,20,69
18837,1006,60
18838,908,42
18839,728,17
18840,1464,45
18841,299,48
18842,537,24
18843,260,45
18844,637,11
18845,41,40
18846,912,39
18847,505,44
18848,47,36
18849,877,47
18850,964,90
18851,19,8
18852,28,21
18853,337,32
18854,18,12
18855,71,21
18856,490,7
18857,61,38
18858,2347,47
18859,254,46
18860,482,15
18861,482,49
18862,448,59
18863,2681,17
18864,552,26
18865,766,50
18866,687,21
18867,782,43
18868,2422,31
18869,2673,7
18870,3339,20
18871,5065,32
18872,14716,34
18873,2953,18
18874,3089,7
18875,7722,16
18876,337,26
18877,4272,25
18878,120,19
18879,629,17
18880,278,14
18881,398,10
18882,281,15
18883,795,18
18884,148,11
18885,45,19
18886,215,20
18887,85,20
18888,266,31
18889,29,18
18890,24,26
18891,252,22
18892,1790,7
18893,179,16
18894,306,13
18895,157,16
18896,867,21
18897,71,22
18898,141,20
18899,330,19
18900,436,22
18901,118,18
18902,305,13
18903,156,19
18904,64,75
18905,43,23
18906,15,22
18907,453,18
18908,540,26
18909,60,23
18910,390,23
18911,277,21
18912,653,20
18913,175,17
18914,355,20
18915,388,7
18916,20,59
18917,15,53
18918,389,17
18919,682,17
18920,276,64
18921,237,14
18922,466,7
18923,305,24
18924,110,18
18925,797,15
18926,300,20
18927,271,15
18928,1591,16
18929,160,9
18930,817,17
18931,212,13
18932,567,19
18933,160,20
18934,312,25
18935,104,21
18936,373,11
18937,230,17
18938,80,21
18939,243,17
18940,249,10
18941,118,14
18942,226,17
18943,38,20
18944,12640,13
18945,10305,30
18946,1154,19
18947,393,17
18948,486,14
18949,1325,14
18950,5474,18
18951,442,14
18952,3713,98
18953,88,44
18954,244,96
18955,51,34
18956,652,19
18957,309,6
18958,2612,19
18959,63,18
18960,2007,14
18961,3736,23
18962,197,26
18963,869,26
18964,568,9
18965,2766,13
18966,109,27
18967,42,18
18968,354,8
18969,2480,26
18970,3344,25
18971,741,26
18972,4421,20
18973,1395,8
18974,253,11
18975,1803,12
18976,3484,54
18977,863,82
18978,15,30
18979,75,23
18980,236,7
18981,55,6
18982,1030,22
18983,1968,9
18984,834,36
18985,2424,39
18986,144,27
18987,2178,36
18988,2002,33
18989,1133,30
18990,713,31
18991,144,18
18992,515,28
18993,581,14
18994,595,20
18995,369,44
18996,965,12
18997,1225,13
18998,171,9
18999,222,19
19000,138,19
19001,123,20
19002,510,11
19003,253,15
19004,981,18
19005,861,73
19006,1187,32
19007,649,30
19008,224,62
19009,30,8
19010,726,31
19011,492,29
19012,559,18
19013,498,32
19014,180,32
19015,540,125
19016,54,85
19017,470,29
19018,275,12
19019,855,51
19020,34,43
19021,324,32
19022,537,34
19023,949,105
19024,73,7
19025,186,32
19026,274,17
19027,128,67
19028,156,19
19029,983,33
19030,266,29
19031,323,69
19032,29,9
19033,287,37
19034,53,19
19035,488,17
19036,382,21
19037,291,35
19038,396,39
19039,266,78
19040,528,16
19041,686,32
19042,2136,15
19043,213,11
19044,680,27
19045,397,11
19046,1010,31
19047,1825,29
19048,1545,46
19049,25,31
19050,155,6
19051,675,14
19052,646,18
19053,217,24
19054,361,7
19055,1921,12
19056,1235,30
19057,867,6
19058,1214,12
19059,79,34
19060,1327,16
19061,488,17
19062,638,32
19063,604,19
19064,426,30
19065,251,10
19066,648,32
19067,2125,14
19068,2209,21
19069,1094,40
19070,977,18
19071,1153,33
19072,152,14
19073,1009,6
19074,176,44
19075,335,32
19076,1759,8
19077,18,34
19078,55,20
19079,286,21
19080,2281,19
19081,2009,42
19082,516,27
19083,289,15
19084,2372,10
19085,719,14
19086,129,14
19087,715,54
19088,42,9
19089,227,12
19090,568,14
19091,673,10
19092,2664,11
19093,68,8
19094,1211,13
19095,351,7
19096,1048,14
19097,116,15
19098,298,15
19099,177,11
19100,432,10
19101,380,15
19102,200,26
19103,454,12
19104,1320,26
19105,466,8
19106,363,34
19107,281,29
19108,365,15
19109,491,16
19110,29,8
19111,221,11
19112,1257,15
19113,413,14
19114,324,14
19115,453,14
19116,311,15
19117,291,13
19118,401,13
19119,275,14
19120,390,10
19121,85,9
19122,875,12
19123,789,13
19124,251,10
19125,451,15
19126,223,14
19127,145,13
19128,285,9
19129,274,10
19130,1840,14
19131,555,11
19132,389,17
19133,591,16
19134,1198,15
19135,291,14
19136,1005,11
19137,230,14
19138,143,34
19139,110,23
19140,221,15
19141,271,21
19142,196,18
19143,494,15
19144,195,31
19145,665,15
19146,614,32
19147,387,26
19148,31,44
19149,38,22
19150,311,16
19151,309,16
19152,267,12
19153,456,29
19154,307,14
19155,908,8
19156,523,14
19157,320,39
19158,101,26
19159,546,35
19160,1676,12
19161,547,16
19162,237,25
19163,1183,13
19164,630,44
19165,323,31
19166,830,20
19167,1001,29
19168,817,19
19169,340,31
19170,547,42
19171,241,16
19172,233,6
19173,200,29
19174,551,14
19175,872,18
19176,1096,20
19177,977,12
19178,220,30
19179,952,17
19180,878,13
19181,776,15
19182,429,12
19183,773,35
19184,124,101
19185,317,8
19186,1794,17
19187,116,17
19188,205,15
19189,599,13
19190,915,15
19191,643,18
19192,114,59
19193,19,59
19194,345,21
19195,103,18
19196,116,114
19197,68,134
19198,206,46
19199,88,20
19200,1431,185
19201,293,57
19202,46,56
19203,652,44
19204,55,68
19205,252,16
19206,835,16
19207,316,12
19208,168,136
19209,143,16
19210,580,20
19211,2274,128
19212,157,17
19213,560,6
19214,346,15
19215,321,14
19216,228,7
19217,186,7
19218,1483,6
19219,5542,48
19220,3246,43
19221,2577,51
19222,62,37
19223,3545,32
19224,291,34
19225,1955,20
19226,2092,10
19227,28,49
19228,61,12
19229,30,17
19230,2128,44
19231,53,66
19232,63,20
19233,29,27
19234,41,6
19235,225,15
19236,373,71
19237,64,22
19238,3002,41
19239,326,32
19240,269,6
19241,1947,8
19242,37,14
19243,70,6
19244,58,19
19245,399,10
19246,294,20
19247,908,8
19248,800,16
19249,1048,6
19250,187,8
19251,443,12
19252,360,10
19253,544,36
19254,669,11
19255,993,8
19256,341,26
19257,722,24
19258,290,13
19259,695,9
19260,55,17
19261,251,16
19262,486,8
19263,351,7
19264,458,8
19265,200,83
19266,220,16
19267,975,15
19268,458,6
19269,455,9
19270,332,18
19271,345,8
19272,992,144
19273,397,8
19274,32,12
19275,291,16
19276,539,11
19277,1244,13
19278,500,7
19279,344,7
19280,247,12
19281,330,6
19282,306,10
19283,533,7
19284,459,11
19285,371,13
19286,508,119
19287,261,86
19288,145,16
19289,224,8
19290,301,12
19291,570,48
19292,166,32
19293,638,31
19294,466,86
19295,26,21
19296,141,52
19297,136,14
19298,458,27
19299,64,45
19300,68,17
19301,224,16
19302,410,15
19303,607,56
19304,413,34
19305,47,20
19306,664,57
19307,50,15
19308,406,45
19309,73,21
19310,601,14
19311,217,61
19312,81,17
19313,21,7
19314,75,6
19315,413,78
19316,36,24
19317,502,11
19318,60,20
19319,189,17
19320,804,10
19321,527,29
19322,191,15
19323,413,34
19324,40,6
19325,146,6
19326,25,6
19327,294,7
19328,92,44
19329,56,16
19330,75,8
19331,620,6
19332,280,10
19333,624,6
19334,159,55
19335,147,15
19336,808,13
19337,265,16
19338,814,12
19339,102,14
19340,281,9
19341,40,11
19342,251,10
19343,1196,31
19344,1184,26
19345,393,14
19346,617,13
19347,113,18
19348,895,34
19349,318,15
19350,702,16
19351,565,8
19352,1149,10
19353,586,16
19354,1097,19
19355,76,20
19356,206,16
19357,1646,20
19358,2300,28
19359,350,20
19360,116,17
19361,302,22
19362,332,14
19363,568,28
19364,129,20
19365,147,29
19366,803,14
19367,375,16
19368,252,16
19369,406,16
19370,391,19
19371,359,17
19372,350,13
19373,486,18
19374,828,19
19375,205,52
19376,136,18
19377,751,10
19378,1402,11
19379,1153,8
19380,557,20
19381,132,16
19382,221,9
19383,1447,14
19384,337,15
19385,255,18
19386,90,46
19387,278,21
19388,712,32
19389,571,6
19390,1476,8
19391,600,22
19392,1224,19
19393,1035,15
19394,481,12
19395,16,6
19396,820,17
19397,812,20
19398,73,6
19399,2446,11
19400,809,55
19401,49,44
19402,33,71
19403,24,85
19404,50,33
19405,589,17
19406,579,17
19407,585,18
19408,838,15
19409,397,19
19410,876,15
19411,3615,12
19412,868,28
19413,2490,8
19414,562,11
19415,552,15
19416,61,9
19417,750,75
19418,31,29
19419,127,28
19420,50,31
19421,932,24
19422,1487,10
19423,756,37
19424,16,21
19425,14,10
19426,83,15
19427,114,17
19428,43,10
19429,32,16
19430,15,21
19431,66,184
19432,90,74
19433,229,15
19434,383,8
19435,288,23
19436,455,28
19437,134,26
19438,1591,11
19439,133,29
19440,495,28
19441,380,228
19442,82,30
19443,202,28
19444,272,13
19445,151,11
19446,243,13
19447,844,24
19448,2697,6
19449,203,9
19450,303,22
19451,607,47
19452,63,33
19453,149,13
19454,547,8
19455,159,272
19456,46,53
19457,48,45
19458,237,119
19459,42,15
19460,2205,7
19461,1988,84
19462,150,43
19463,1205,31
19464,826,6
19465,252,6
19466,681,20
19467,625,17
19468,370,31
19469,5018,27
19470,1354,18
19471,37,18
19472,269,18
19473,319,28
19474,1660,14
19475,282,45
19476,247,46
19477,16,10
19478,21,11
19479,161,17
19480,955,22
19481,134,30
19482,198,29
19483,257,17
19484,194,30
19485,203,31
19486,741,12
19487,250,14
19488,158,31
19489,234,17
19490,239,16
19491,692,32
19492,427,31
19493,479,9
19494,259,46
19495,663,109
19496,233,10
19497,86,96
19498,254,31
19499,175,12
19500,27,9
19501,73,11
19502,983,6
19503,237,13
19504,66,28
19505,259,45
19506,562,45
19507,339,48
19508,486,35
19509,617,31
19510,43,34
19511,373,28
19512,698,31
19513,602,46
19514,826,35
19515,346,33
19516,3821,59
19517,646,35
19518,97,49
19519,362,138
19520,798,24
19521,1811,31
19522,635,44
19523,813,13
19524,529,70
19525,20,12
19526,127,90
19527,413,33
19528,2990,53
19529,770,29
19530,882,33
19531,390,32
19532,549,28
19533,1336,44
19534,457,29
19535,652,16
19536,347,73
19537,291,54
19538,220,43
19539,649,60
19540,679,50
19541,20,6
19542,439,29
19543,588,88
19544,295,22
19545,520,8
19546,590,31
19547,516,58
19548,82,13
19549,452,35
19550,1005,46
19551,404,35
19552,187,35
19553,40,7
19554,170,28
19555,720,31
19556,507,47
19557,376,55
19558,585,30
19559,580,46
19560,190,34
19561,252,34
19562,761,30
19563,1536,26
19564,462,27
19565,933,41
19566,497,44
19567,429,41
19568,41,39
19569,642,43
19570,1059,12
19571,509,32
19572,1255,77
19573,699,32
19574,346,9
19575,166,26
19576,1077,8
19577,591,28
19578,607,31
19579,437,6
19580,92,6
19581,376,12
19582,307,14
19583,459,31
19584,54,9
19585,104,10
19586,310,28
19587,481,32
19588,465,11
19589,822,14
19590,642,12
19591,481,13
19592,267,20
19593,203,8
19594,176,20
19595,187,32
19596,296,22
19597,174,21
19598,348,34
19599,354,14
19600,226,33
19601,151,23
19602,500,13
19603,475,13
19604,414,32
19605,799,18
19606,75,57
19607,47,21
19608,886,125
19609,34,30
19610,1042,36
19611,247,22
19612,103,38
19613,578,19
19614,400,31
19615,254,29
19616,639,33
19617,306,72
19618,114,34
19619,656,12
19620,459,22
19621,220,32
19622,1233,27
19623,109,14
19624,222,13
19625,453,25
19626,152,27
19627,132,17
19628,101,19
19629,107,29
19630,113,13
19631,878,32
19632,1314,28
19633,477,7
19634,210,16
19635,674,55
19636,70,15
19637,1419,10
19638,598,44
19639,49,21
19640,70,19
19641,875,9
19642,47,53
19643,77,33
19644,80,46
19645,90,22
19646,685,15
19647,184,27
19648,1127,27
19649,186,12
19650,2186,15
19651,331,16
19652,713,14
19653,861,15
19654,731,28
19655,355,17
19656,502,12
19657,607,18
19658,298,32
19659,833,14
19660,201,18
19661,129,17
19662,343,29
19663,422,19
19664,162,46
19665,811,9
19666,150,17
19667,85,20
19668,63,20
19669,137,20
19670,90,20
19671,71,20
19672,121,99
19673,14,18
19674,129,28
19675,155,15
19676,213,33
19677,1902,11
19678,250,33
19679,463,32
19680,738,7
19681,697,13
19682,1827,17
19683,1638,89
19684,228,35
19685,1717,15
19686,552,9
19687,1365,16
19688,1269,108
19689,16,32
19690,290,8
19691,236,17
19692,1236,34
19693,93,20
19694,14,11
19695,267,6
19696,2320,32
19697,453,34
19698,504,30
19699,204,29
19700,258,9
19701,543,32
19702,802,35
19703,454,29
19704,325,31
19705,434,30
19706,404,35
19707,1101,17
19708,1753,16
19709,426,32
19710,379,10
19711,697,18
19712,231,6
19713,545,22
19714,74,21
19715,1231,19
19716,603,7
19717,1281,30
19718,924,74
19719,80,14
19720,459,10
19721,1247,8
19722,48,6
19723,299,31
19724,141,22
19725,14,16
19726,1533,7
19727,14,9
19728,115,16
19729,2716,9
19730,134,31
19731,878,38
19732,126,23
19733,841,9
19734,882,18
19735,406,8
19736,59,9
19737,1041,15
19738,299,7
19739,132,21
19740,874,19
19741,36,11
19742,640,46
19743,173,18
19744,601,41
19745,259,13
19746,314,13
19747,271,14
19748,176,7
19749,722,16
19750,837,8
19751,117,12
19752,37,20
19753,41,19
19754,46,19
19755,91,16
19756,803,41
19757,341,12
19758,480,7
19759,48,20
19760,119,16
19761,600,17
19762,120,6
19763,677,15
19764,191,11
19765,296,19
19766,162,45
19767,513,15
19768,175,16
19769,395,14
19770,389,13
19771,132,14
19772,422,43
19773,288,12
19774,229,40
19775,199,44
19776,253,14
19777,269,45
19778,266,16
19779,139,42
19780,236,23
19781,627,13
19782,156,6
19783,277,29
19784,280,14
19785,28,18
19786,159,31
19787,595,31
19788,120,6
19789,370,14
19790,196,31
19791,118,33
19792,108,42
19793,130,90
19794,16,6
19795,35,35
19796,38,25
19797,44,15
19798,18,73
19799,25,32
19800,274,31
19801,299,14
19802,139,12
19803,338,17
19804,103,33
19805,264,14
19806,85,16
19807,100,51
19808,119,27
19809,117,13
19810,88,15
19811,158,12
19812,407,32
19813,203,30
19814,86,14
19815,114,34
19816,127,33
19817,109,14
19818,155,101
19819,26,12
19820,124,13
19821,173,19
19822,97,14
19823,244,31
19824,63,17
19825,120,8
19826,94,11
19827,202,10
19828,452,42
19829,58,53
19830,40,34
19831,149,18
19832,142,32
19833,164,15
19834,241,29
19835,412,17
19836,127,15
19837,1064,29
19838,841,34
19839,15,28
19840,1031,31
19841,632,32
19842,2202,29
19843,564,28
19844,210,28
19845,526,11
19846,2950,7
19847,308,29
19848,1980,29
19849,238,31
19850,133,29
19851,1360,28
19852,693,11
19853,695,27
19854,670,7
19855,514,8
19856,242,31
19857,455,6
19858,200,24
19859,304,17
19860,585,18
19861,802,18
19862,885,16
19863,318,20
19864,741,7
19865,145,30
19866,422,28
19867,135,12
19868,656,19
19869,1358,6
19870,21,8
19871,38,33
19872,1843,37
19873,740,91
19874,116,21
19875,165,21
19876,1705,30
19877,627,8
19878,1027,37
19879,1712,51
19880,146,20
19881,350,36
19882,51,39
19883,24,13
19884,45,57
19885,555,19
19886,186,41
19887,143,40
19888,181,42
19889,1404,102
19890,27,6
19891,195,15
19892,653,96
19893,51,21
19894,32,7
19895,393,19
19896,119,61
19897,24,72
19898,38,29
19899,278,21
19900,75,125
19901,127,67
19902,19,37
19903,129,22
19904,105,18
19905,792,20
19906,1373,12
19907,406,105
19908,119,19
19909,237,63
19910,954,7
19911,64,175
19912,17,113
19913,26,16
19914,15,92
19915,2148,30
19916,17,46
19917,174,17
19918,3131,18
19919,991,17
19920,766,6
19921,279,84
19922,20,43
19923,556,30
19924,2519,96
19925,101,22
19926,106,18
19927,643,23
19928,80,21
19929,2368,20
19930,215,20
19931,266,19
19932,1425,132
19933,215,41
19934,3729,43
19935,52,22
19936,202,20
19937,771,12
19938,51,14
19939,378,10
19940,456,154
19941,42,15
19942,272,14
19943,1111,6
19944,204,113
19945,1085,28
19946,635,35
19947,176,20
19948,1406,35
19949,285,210
19950,325,31
19951,252,19
19952,625,101
19953,57,44
19954,1673,192
19955,1196,153
19956,77,22
19957,24,6
19958,963,13
19959,52,162
19960,33,35
19961,1018,28
19962,953,108
19963,62,6
19964,31,7
19965,115,9
19966,2077,31
19967,338,129
19968,656,33
19969,360,16
19970,3048,172
19971,94,31
19972,31,11
19973,122,44
19974,25,8
19975,300,20
19976,1758,17
19977,214,21
19978,94,30
19979,132,24
19980,220,21
19981,54,19
19982,73,20
19983,84,20
19984,67,24
19985,133,30
19986,287,29
19987,352,33
19988,76,19
19989,601,35
19990,119,32
19991,311,33
19992,80,22
19993,207,19
19994,368,30
19995,438,17
19996,176,17
19997,203,18
19998,104,22
19999,109,18
20000,123,23
20001,90,27
20002,467,21
20003,132,21
20004,148,34
20005,323,19
20006,185,30
20007,772,18
20008,152,20
20009,152,45
20010,294,21
20011,243,20
20012,54,47
20013,281,6
20014,103,19
20015,103,21
20016,382,32
20017,228,22
20018,387,31
20019,889,6
20020,743,16
20021,546,18
20022,307,18
20023,565,22
20024,101,19
20025,181,21
20026,53,21
20027,100,38
20028,207,24
20029,62,20
20030,255,20
20031,712,18
20032,133,20
20033,132,22
20034,120,31
20035,135,28
20036,149,20
20037,58,21
20038,109,30
20039,74,21
20040,88,22
20041,95,26
20042,135,20
20043,95,29
20044,201,22
20045,125,22
20046,157,19
20047,130,21
20048,88,31
20049,140,20
20050,155,22
20051,1963,15
20052,394,11
20053,159,6
20054,999,12
20055,733,18
20056,1535,8
20057,1102,13
20058,707,10
20059,808,14
20060,24,12
20061,249,10
20062,978,8
20063,1037,11
20064,1113,12
20065,340,11
20066,557,27
20067,296,16
20068,20,36
20069,111,15
20070,1955,12
20071,165,15
20072,685,7
20073,1219,11
20074,1686,16
20075,1624,11
20076,131,7
20077,407,36
20078,48,7
20079,23,21
20080,530,16
20081,83,42
20082,20,8
20083,59,22
20084,244,7
20085,271,11
20086,86,30
20087,169,17
20088,640,41
20089,499,11
20090,549,6
20091,564,19
20092,290,18
20093,204,16
20094,997,31
20095,116,28
20096,462,32
20097,652,33
20098,363,15
20099,541,16
20100,117,21
20101,602,30
20102,231,21
20103,104,17
20104,301,7
20105,712,27
20106,59,22
20107,47,36
20108,121,25
20109,240,33
20110,41,23
20111,244,40
20112,239,25
20113,1641,32
20114,875,29
20115,366,15
20116,712,12
20117,370,6
20118,929,32
20119,1272,13
20120,165,27
20121,544,45
20122,375,33
20123,101,20
20124,970,44
20125,836,15
20126,147,12
20127,407,32
20128,357,17
20129,125,30
20130,253,23
20131,130,8
20132,1291,11
20133,6313,32
20134,3421,20
20135,1789,34
20136,3114,45
20137,2248,23
20138,167,46
20139,46,46
20140,1640,33
20141,669,33
20142,439,35
20143,127,23
20144,1110,31
20145,3637,9
20146,1450,14
20147,1382,37
20148,2934,51
20149,360,13
20150,1245,14
20151,177,13
20152,348,19
20153,190,8
20154,1100,7
20155,2428,15
20156,193,11
20157,634,25
20158,1757,9
20159,337,12
20160,1127,12
20161,2014,117
20162,59,9
20163,985,14
20164,893,12
20165,404,13
20166,1195,19
20167,183,17
20168,674,33
20169,247,19
20170,276,20
20171,458,30
20172,475,33
20173,398,19
20174,1641,17
20175,1252,37
20176,1220,22
20177,538,19
